ID,ring,Type1
spj,13,F-type ATPase
spk,13,F-type ATPase
xcv,13,F-type ATPase
spm,13,F-type ATPase
hhe,13,F-type ATPase
tam,13,F-type ATPase
tal,13,F-type ATPase
spa,13,F-type ATPase
spb,13,F-type ATPase
spc,13,F-type ATPase
spe,13,F-type ATPase
spf,13,F-type ATPase
spg,13,F-type ATPase
afl,13,F-type ATPase
afo,13,F-type ATPase
sit,13,F-type ATPase
cse,13,F-type ATPase
afe,13,F-type ATPase
bcq,13,F-type ATPase
csa,13,F-type ATPase
krh,13,F-type ATPase
csc,13,F-type ATPase
ent,13,F-type ATPase
gct,13,F-type ATPase
fps,13,F-type ATPase
cst,13,F-type ATPase
afw,13,F-type ATPase
sil,13,F-type ATPase
pub,13,F-type ATPase
lam,13,F-type ATPase
lai,13,F-type ATPase
sna,13,F-type ATPase
sno,13,F-type ATPase
snm,13,F-type ATPase
lac,13,F-type ATPase
maa,13,F-type ATPase
mac,13,F-type ATPase
enc,13,F-type ATPase
mag,13,F-type ATPase
npu,13,F-type ATPase
pat,13,F-type ATPase
mal,13,F-type ATPase
las,13,F-type ATPase
vfm,13,F-type ATPase
vfi,13,F-type ATPase
lhk,13,F-type ATPase
axy,13,F-type ATPase
hfe,13,F-type ATPase
lsg,13,F-type ATPase
lsa,13,F-type ATPase
lso,13,F-type ATPase
lsl,13,F-type ATPase
ttu,13,F-type ATPase
hoh,13,F-type ATPase
wri,13,F-type ATPase
tte,13,F-type ATPase
clo,13,F-type ATPase
cli,13,F-type ATPase
clj,13,F-type ATPase
pcr,13,F-type ATPase
cla,13,F-type ATPase
pct,13,F-type ATPase
pcu,13,F-type ATPase
cly,13,F-type ATPase
msu,13,F-type ATPase
cef,13,F-type ATPase
pru,13,F-type ATPase
dak,13,F-type ATPase
dat,13,F-type ATPase
tjr,13,F-type ATPase
dap,13,F-type ATPase
dar,13,F-type ATPase
das,13,F-type ATPase
dps,13,F-type ATPase
bas,13,F-type ATPase
kpu,13,F-type ATPase
nfa,13,F-type ATPase
kpe,13,F-type ATPase
pao,13,F-type ATPase
kpn,13,F-type ATPase
lfe,13,F-type ATPase
mdi,13,F-type ATPase
seq,13,F-type ATPase
mat,13,F-type ATPase
ftu,13,F-type ATPase
vvy,13,F-type ATPase
dsy,13,F-type ATPase
rer,13,F-type ATPase
blt,13,F-type ATPase
smu,13,F-type ATPase
req,13,F-type ATPase
hin,13,F-type ATPase
vcm,13,F-type ATPase
ret,13,F-type ATPase
reu,13,F-type ATPase
fta,13,F-type ATPase
bll,13,F-type ATPase
blo,13,F-type ATPase
bln,13,F-type ATPase
bli,13,F-type ATPase
gox,13,F-type ATPase
blj,13,F-type ATPase
fth,13,F-type ATPase
hch,13,F-type ATPase
blf,13,F-type ATPase
ftm,13,F-type ATPase
ftl,13,F-type ATPase
blc,13,F-type ATPase
blb,13,F-type ATPase
ecf,13,F-type ATPase
ece,13,F-type ATPase
ecc,13,F-type ATPase
eca,13,F-type ATPase
eco,13,F-type ATPase
ecn,13,F-type ATPase
mmw,13,F-type ATPase
ecl,13,F-type ATPase
ecj,13,F-type ATPase
eci,13,F-type ATPase
ech,13,F-type ATPase
ecw,13,F-type ATPase
nth,13,F-type ATPase
asa,13,F-type ATPase
ypz,13,F-type ATPase
ecs,13,F-type ATPase
ecp,13,F-type ATPase
rlt,13,F-type ATPase
lmc,13,F-type ATPase
lme,13,F-type ATPase
ecy,13,F-type ATPase
ecx,13,F-type ATPase
ate,13,F-type ATPase
vha,13,F-type ATPase
atm,13,F-type ATPase
snt,13,F-type ATPase
shm,13,F-type ATPase
atu,13,F-type ATPase
rmr,13,F-type ATPase
nha,13,F-type ATPase
nhl,13,F-type ATPase
ser,13,F-type ATPase
syx,13,F-type ATPase
kol,13,F-type ATPase
rru,13,F-type ATPase
rsl,13,F-type ATPase
rso,13,F-type ATPase
gyc,13,F-type ATPase
gya,13,F-type ATPase
rsd,13,F-type ATPase
gym,13,F-type ATPase
pnu,13,F-type ATPase
rsc,13,F-type ATPase
cyb,13,F-type ATPase
cya,13,F-type ATPase
tfu,13,F-type ATPase
tpr,13,F-type ATPase
rsp,13,F-type ATPase
rsq,13,F-type ATPase
aae,13,F-type ATPase
seg,13,F-type ATPase
dth,13,F-type ATPase
stc,13,F-type ATPase
stl,13,F-type ATPase
stm,13,F-type ATPase
sth,13,F-type ATPase
sti,13,F-type ATPase
dte,13,F-type ATPase
stt,13,F-type ATPase
sed,13,F-type ATPase
stp,13,F-type ATPase
aap,13,F-type ATPase
aas,13,F-type ATPase
sty,13,F-type ATPase
sak,13,F-type ATPase
saj,13,F-type ATPase
lbr,13,F-type ATPase
sao,13,F-type ATPase
bhl,13,F-type ATPase
sam,13,F-type ATPase
sal,13,F-type ATPase
bha,13,F-type ATPase
sab,13,F-type ATPase
ral,13,F-type ATPase
rme,13,F-type ATPase
bhe,13,F-type ATPase
rak,13,F-type ATPase
rah,13,F-type ATPase
ank,13,F-type ATPase
bhy,13,F-type ATPase
prw,13,F-type ATPase
lbf,13,F-type ATPase
lbi,13,F-type ATPase
sar,13,F-type ATPase
lbj,13,F-type ATPase
saw,13,F-type ATPase
lbl,13,F-type ATPase
sau,13,F-type ATPase
sat,13,F-type ATPase
yps,13,F-type ATPase
ypp,13,F-type ATPase
mil,13,F-type ATPase
lic,13,F-type ATPase
lil,13,F-type ATPase
rrs,13,F-type ATPase
lin,13,F-type ATPase
mco,13,F-type ATPase
ypa,13,F-type ATPase
lip,13,F-type ATPase
sei,13,F-type ATPase
ype,13,F-type ATPase
gka,13,F-type ATPase
wch,13,F-type ATPase
ypi,13,F-type ATPase
ypn,13,F-type ATPase
ypm,13,F-type ATPase
sfx,13,F-type ATPase
sfv,13,F-type ATPase
bsu,13,F-type ATPase
sfr,13,F-type ATPase
rhi,13,F-type ATPase
bsn,13,F-type ATPase
ppe,13,F-type ATPase
sbc,13,F-type ATPase
rha,13,F-type ATPase
bse,13,F-type ATPase
bsa,13,F-type ATPase
fjo,13,F-type ATPase
bug,13,F-type ATPase
ckl,13,F-type ATPase
cko,13,F-type ATPase
ckn,13,F-type ATPase
cki,13,F-type ATPase
lpp,13,F-type ATPase
lpn,13,F-type ATPase
lpl,13,F-type ATPase
ckp,13,F-type ATPase
lpf,13,F-type ATPase
lpc,13,F-type ATPase
mra,13,F-type ATPase
lpa,13,F-type ATPase
mfa,13,F-type ATPase
dba,13,F-type ATPase
rpc,13,F-type ATPase
cdi,13,F-type ATPase
nla,13,F-type ATPase
dbr,13,F-type ATPase
rty,13,F-type ATPase
bfa,13,F-type ATPase
tcx,13,F-type ATPase
oca,13,F-type ATPase
ngo,13,F-type ATPase
bfl,13,F-type ATPase
bfs,13,F-type ATPase
bfr,13,F-type ATPase
sur,13,F-type ATPase
hip,13,F-type ATPase
hiq,13,F-type ATPase
mga,13,F-type ATPase
sms,13,F-type ATPase
hit,13,F-type ATPase
mge,13,F-type ATPase
ssu,13,F-type ATPase
mgi,13,F-type ATPase
ssv,13,F-type ATPase
ssp,13,F-type ATPase
sss,13,F-type ATPase
tbi,13,F-type ATPase
geb,13,F-type ATPase
ssn,13,F-type ATPase
ssi,13,F-type ATPase
hif,13,F-type ATPase
sse,13,F-type ATPase
ssd,13,F-type ATPase
hil,13,F-type ATPase
tbd,13,F-type ATPase
gem,13,F-type ATPase
ssb,13,F-type ATPase
bav,13,F-type ATPase
rfr,13,F-type ATPase
bat,13,F-type ATPase
gbe,13,F-type ATPase
bar,13,F-type ATPase
dpr,13,F-type ATPase
aex,13,F-type ATPase
gbm,13,F-type ATPase
emi,13,F-type ATPase
bay,13,F-type ATPase
sha,13,F-type ATPase
bae,13,F-type ATPase
bab,13,F-type ATPase
she,13,F-type ATPase
rfe,13,F-type ATPase
ban,13,F-type ATPase
aeh,13,F-type ATPase
bal,13,F-type ATPase
bam,13,F-type ATPase
pbs,13,F-type ATPase
bah,13,F-type ATPase
bai,13,F-type ATPase
ebd,13,F-type ATPase
seu,13,F-type ATPase
set,13,F-type ATPase
eba,13,F-type ATPase
bts,13,F-type ATPase
sep,13,F-type ATPase
ebi,13,F-type ATPase
syd,13,F-type ATPase
bte,13,F-type ATPase
see,13,F-type ATPase
ebw,13,F-type ATPase
sec,13,F-type ATPase
ebr,13,F-type ATPase
btb,13,F-type ATPase
pvi,13,F-type ATPase
sek,13,F-type ATPase
bth,13,F-type ATPase
btk,13,F-type ATPase
seh,13,F-type ATPase
wol,13,F-type ATPase
dly,13,F-type ATPase
twh,13,F-type ATPase
str,13,F-type ATPase
uur,13,F-type ATPase
ypk,13,F-type ATPase
uue,13,F-type ATPase
etr,13,F-type ATPase
fnu,13,F-type ATPase
etw,13,F-type ATPase
gwc,13,F-type ATPase
ilo,13,F-type ATPase
coc,13,F-type ATPase
eta,13,F-type ATPase
pdi,13,F-type ATPase
fno,13,F-type ATPase
mcd,13,F-type ATPase
rpr,13,F-type ATPase
rpt,13,F-type ATPase
rpx,13,F-type ATPase
rpa,13,F-type ATPase
pol,13,F-type ATPase
cba,13,F-type ATPase
rpe,13,F-type ATPase
rpd,13,F-type ATPase
rpf,13,F-type ATPase
rpi,13,F-type ATPase
rpk,13,F-type ATPase
tsa,13,F-type ATPase
ana,13,F-type ATPase
swi,13,F-type ATPase
fra,13,F-type ATPase
bbi,13,F-type ATPase
fri,13,F-type ATPase
zpr,13,F-type ATPase
xau,13,F-type ATPase
bba,13,F-type ATPase
xft,13,F-type ATPase
sez,13,F-type ATPase
lby,13,F-type ATPase
swp,13,F-type ATPase
mxa,13,F-type ATPase
bbt,13,F-type ATPase
bbr,13,F-type ATPase
bbp,13,F-type ATPase
bmb,13,F-type ATPase
bmc,13,F-type ATPase
nri,13,F-type ATPase
bma,13,F-type ATPase
bmf,13,F-type ATPase
bmd,13,F-type ATPase
bme,13,F-type ATPase
bmj,13,F-type ATPase
sag,13,F-type ATPase
gau,13,F-type ATPase
bmi,13,F-type ATPase
mca,13,F-type ATPase
hms,13,F-type ATPase
bmr,13,F-type ATPase
bms,13,F-type ATPase
bmq,13,F-type ATPase
sae,13,F-type ATPase
lgs,13,F-type ATPase
mcu,13,F-type ATPase
mct,13,F-type ATPase
ott,13,F-type ATPase
mcp,13,F-type ATPase
ant,13,F-type ATPase
hdu,13,F-type ATPase
pca,13,F-type ATPase
cow,13,F-type ATPase
mle,13,F-type ATPase
slt,13,F-type ATPase
cts,13,F-type ATPase
slp,13,F-type ATPase
mlo,13,F-type ATPase
rbo,13,F-type ATPase
eic,13,F-type ATPase
cvi,13,F-type ATPase
hdn,13,F-type ATPase
rbe,13,F-type ATPase
slg,13,F-type ATPase
sma,13,F-type ATPase
rba,13,F-type ATPase
pzu,13,F-type ATPase
smh,13,F-type ATPase
vok,13,F-type ATPase
sas,13,F-type ATPase
avn,13,F-type ATPase
avi,13,F-type ATPase
psn,13,F-type ATPase
ava,13,F-type ATPase
pap,13,F-type ATPase
cjk,13,F-type ATPase
par,13,F-type ATPase
cjn,13,F-type ATPase
pau,13,F-type ATPase
pay,13,F-type ATPase
cja,13,F-type ATPase
cjd,13,F-type ATPase
cje,13,F-type ATPase
paa,13,F-type ATPase
pac,13,F-type ATPase
pae,13,F-type ATPase
cjr,13,F-type ATPase
pak,13,F-type ATPase
sah,13,F-type ATPase
pam,13,F-type ATPase
cju,13,F-type ATPase
syc,13,F-type ATPase
syg,13,F-type ATPase
syf,13,F-type ATPase
sye,13,F-type ATPase
oih,13,F-type ATPase
smf,13,F-type ATPase
pha,13,F-type ATPase
syn,13,F-type ATPase
lxx,13,F-type ATPase
syr,13,F-type ATPase
vvm,13,F-type ATPase
syw,13,F-type ATPase
wpi,13,F-type ATPase
nis,13,F-type ATPase
mpa,13,F-type ATPase
noc,13,F-type ATPase
nit,13,F-type ATPase
gsu,13,F-type ATPase
ccu,13,F-type ATPase
ccv,13,F-type ATPase
ccr,13,F-type ATPase
xcc,13,F-type ATPase
tit,13,F-type ATPase
cco,13,F-type ATPase
cch,13,F-type ATPase
san,13,F-type ATPase
mha,13,F-type ATPase
ldb,13,F-type ATPase
lde,13,F-type ATPase
tcu,13,F-type ATPase
mfl,13,F-type ATPase
mfm,13,F-type ATPase
mlc,13,F-type ATPase
teq,13,F-type ATPase
sku,13,F-type ATPase
ypb,13,F-type ATPase
eli,13,F-type ATPase
gmc,13,F-type ATPase
hac,13,F-type ATPase
sjj,13,F-type ATPase
gme,13,F-type ATPase
ske,13,F-type ATPase
ade,13,F-type ATPase
adn,13,F-type ATPase
has,13,F-type ATPase
sea,13,F-type ATPase
ami,13,F-type ATPase
lcr,13,F-type ATPase
psm,13,F-type ATPase
ama,13,F-type ATPase
amc,13,F-type ATPase
psa,13,F-type ATPase
lcz,13,F-type ATPase
amd,13,F-type ATPase
amf,13,F-type ATPase
sac,13,F-type ATPase
lcb,13,F-type ATPase
lca,13,F-type ATPase
wbr,13,F-type ATPase
psp,13,F-type ATPase
amu,13,F-type ATPase
amt,13,F-type ATPase
pst,13,F-type ATPase
psu,13,F-type ATPase
bpa,13,F-type ATPase
mho,13,F-type ATPase
bpe,13,F-type ATPase
ljo,13,F-type ATPase
rpb,13,F-type ATPase
bph,13,F-type ATPase
bpm,13,F-type ATPase
aph,13,F-type ATPase
bpo,13,F-type ATPase
bpn,13,F-type ATPase
eel,13,F-type ATPase
bps,13,F-type ATPase
bpr,13,F-type ATPase
bpu,13,F-type ATPase
xom,13,F-type ATPase
bpy,13,F-type ATPase
wbm,13,F-type ATPase
xfa,13,F-type ATPase
gbr,13,F-type ATPase
jan,13,F-type ATPase
saa,13,F-type ATPase
vsa,13,F-type ATPase
ols,13,F-type ATPase
vvu,13,F-type ATPase
ljf,13,F-type ATPase
tmr,13,F-type ATPase
gvi,13,F-type ATPase
tmt,13,F-type ATPase
ica,13,F-type ATPase
ter,13,F-type ATPase
gvg,13,F-type ATPase
tma,13,F-type ATPase
pen,13,F-type ATPase
esc,13,F-type ATPase
tme,13,F-type ATPase
esa,13,F-type ATPase
tye,13,F-type ATPase
dda,13,F-type ATPase
ddf,13,F-type ATPase
dde,13,F-type ATPase
cni,13,F-type ATPase
mms,13,F-type ATPase
plu,13,F-type ATPase
nmu,13,F-type ATPase
ppn,13,F-type ATPase
cgl,13,F-type ATPase
hse,13,F-type ATPase
cgb,13,F-type ATPase
hso,13,F-type ATPase
nme,13,F-type ATPase
pla,13,F-type ATPase
nma,13,F-type ATPase
plm,13,F-type ATPase
cgt,13,F-type ATPase
sbo,13,F-type ATPase
nmi,13,F-type ATPase
aca,13,F-type ATPase
dze,13,F-type ATPase
bge,13,F-type ATPase
acd,13,F-type ATPase
nda,13,F-type ATPase
aci,13,F-type ATPase
bgl,13,F-type ATPase
sfl,13,F-type ATPase
acm,13,F-type ATPase
srm,13,F-type ATPase
acr,13,F-type ATPase
bgr,13,F-type ATPase
xne,13,F-type ATPase
srt,13,F-type ATPase
sru,13,F-type ATPase
kra,13,F-type ATPase
bbe,13,F-type ATPase
mbo,13,F-type ATPase
ppf,13,F-type ATPase
bja,13,F-type ATPase
ahe,13,F-type ATPase
nsa,13,F-type ATPase
sml,13,F-type ATPase
pph,13,F-type ATPase
mba,13,F-type ATPase
ppm,13,F-type ATPase
son,13,F-type ATPase
ppr,13,F-type ATPase
psb,13,F-type ATPase
ppu,13,F-type ATPase
mbt,13,F-type ATPase
mbv,13,F-type ATPase
soz,13,F-type ATPase
sad,13,F-type ATPase
rcp,13,F-type ATPase
rcm,13,F-type ATPase
rco,13,F-type ATPase
rce,13,F-type ATPase
vap,13,F-type ATPase
rca,13,F-type ATPase
bcl,13,F-type ATPase
eam,13,F-type ATPase
sds,13,F-type ATPase
bur,13,F-type ATPase
sdy,13,F-type ATPase
eay,13,F-type ATPase
sde,13,F-type ATPase
pwa,13,F-type ATPase
sdl,13,F-type ATPase
buc,13,F-type ATPase
sdn,13,F-type ATPase
eat,13,F-type ATPase
dma,13,F-type ATPase
xac,13,F-type ATPase
mts,13,F-type ATPase
snc,13,F-type ATPase
saf,13,F-type ATPase
mtt,13,F-type ATPase
mtu,13,F-type ATPase
bcd,13,F-type ATPase
bce,13,F-type ATPase
mtb,13,F-type ATPase
mtc,13,F-type ATPase
mta,13,F-type ATPase
mtf,13,F-type ATPase
cpb,13,F-type ATPase
cbc,13,F-type ATPase
rva,13,F-type ATPase
cpc,13,F-type ATPase
cbf,13,F-type ATPase
cbg,13,F-type ATPase
cbd,13,F-type ATPase
cbe,13,F-type ATPase
cbk,13,F-type ATPase
cbh,13,F-type ATPase
cbi,13,F-type ATPase
cbo,13,F-type ATPase
bca,13,F-type ATPase
cbt,13,F-type ATPase
cbu,13,F-type ATPase
cby,13,F-type ATPase
hpy,13,F-type ATPase
mci,13,F-type ATPase
hps,13,F-type ATPase
oan,13,F-type ATPase
hpp,13,F-type ATPase
nam,13,F-type ATPase
nar,13,F-type ATPase
hpj,13,F-type ATPase
tin,13,F-type ATPase
tpt,13,F-type ATPase
hpl,13,F-type ATPase
naz,13,F-type ATPase
hpb,13,F-type ATPase
hpa,13,F-type ATPase
hpg,13,F-type ATPase
lpj,13,F-type ATPase
lga,13,F-type ATPase
vcj,13,F-type ATPase
kvu,13,F-type ATPase
bcv,13,F-type ATPase
hna,13,F-type ATPase
cpi,13,F-type ATPase
bcn,13,F-type ATPase
bco,13,F-type ATPase
hne,13,F-type ATPase
bci,13,F-type ATPase
bcj,13,F-type ATPase
cpo,13,F-type ATPase
eok,13,F-type ATPase
eoj,13,F-type ATPase
eoi,13,F-type ATPase
eoh,13,F-type ATPase
cpe,13,F-type ATPase
cpf,13,F-type ATPase
agr,13,F-type ATPase
rxy,13,F-type ATPase
vch,13,F-type ATPase
xbo,13,F-type ATPase
wvi,13,F-type ATPase
bcx,13,F-type ATPase
bcy,13,F-type ATPase
bcz,13,F-type ATPase
dvu,13,F-type ATPase
cpr,13,F-type ATPase
cps,13,F-type ATPase
cpu,13,F-type ATPase
sco,14,F-type ATPase
smt,14,F-type ATPase
bvu,14,F-type ATPase
pth,14,F-type ATPase
osp,14,F-type ATPase
lmf,14,F-type ATPase
sca,14,F-type ATPase
scb,14,F-type ATPase
bva,14,F-type ATPase
llo,14,F-type ATPase
nwa,14,F-type ATPase
rop,14,F-type ATPase
lla,14,F-type ATPase
vco,14,F-type ATPase
ngk,14,F-type ATPase
blm,14,F-type ATPase
ots,14,F-type ATPase
zmn,14,F-type ATPase
zmo,14,F-type ATPase
lki,14,F-type ATPase
nse,14,F-type ATPase
vex,14,F-type ATPase
bqu,14,F-type ATPase
nwi,14,F-type ATPase
mpe,14,F-type ATPase
lre,14,F-type ATPase
lrf,14,F-type ATPase
mpn,14,F-type ATPase
mpo,14,F-type ATPase
ftf,14,F-type ATPase
mpu,14,F-type ATPase
fal,14,F-type ATPase
bld,14,F-type ATPase
sme,14,F-type ATPase
hya,14,F-type ATPase
din,14,F-type ATPase
smd,14,F-type ATPase
cmi,14,F-type ATPase
smc,14,F-type ATPase
dia,14,F-type ATPase
gur,14,F-type ATPase
min,14,F-type ATPase
trq,14,F-type ATPase
bxe,14,F-type ATPase
pmt,14,F-type ATPase
pmu,14,F-type ATPase
cfl,14,F-type ATPase
tel,14,F-type ATPase
pmr,14,F-type ATPase
rec,14,F-type ATPase
pmx,14,F-type ATPase
pmy,14,F-type ATPase
pmz,14,F-type ATPase
plt,14,F-type ATPase
pma,14,F-type ATPase
mmy,14,F-type ATPase
pmn,14,F-type ATPase
pmh,14,F-type ATPase
pmi,14,F-type ATPase
tdn,14,F-type ATPase
mmc,14,F-type ATPase
aba,14,F-type ATPase
abc,14,F-type ATPase
asu,14,F-type ATPase
xop,14,F-type ATPase
sun,14,F-type ATPase
sul,14,F-type ATPase
hde,14,F-type ATPase
abn,14,F-type ATPase
abo,14,F-type ATPase
rle,14,F-type ATPase
ran,14,F-type ATPase
abu,14,F-type ATPase
xoo,14,F-type ATPase
net,14,F-type ATPase
neu,14,F-type ATPase
rlg,14,F-type ATPase
sbm,14,F-type ATPase
mea,14,F-type ATPase
xfn,14,F-type ATPase
sav,14,F-type ATPase
mlu,14,F-type ATPase
mei,14,F-type ATPase
meh,14,F-type ATPase
mms,14,F-type ATPase
mes,14,F-type ATPase
mmr,14,F-type ATPase
caa,14,F-type ATPase
ctt,14,F-type ATPase
glo,14,F-type ATPase
sjp,14,F-type ATPase
hba,14,F-type ATPase
mmo,14,F-type ATPase
bov,14,F-type ATPase
rde,14,F-type ATPase
cte,14,F-type ATPase
mmi,14,F-type ATPase
sew,14,F-type ATPase
rdn,14,F-type ATPase
cti,14,F-type ATPase
sgy,14,F-type ATPase
xcb,14,F-type ATPase
ipa,14,F-type ATPase
tau,14,F-type ATPase
aps,14,F-type ATPase
lmo,14,F-type ATPase
ipo,14,F-type ATPase
brm,14,F-type ATPase
apn,14,F-type ATPase
sgl,14,F-type ATPase
sgo,14,F-type ATPase
brh,14,F-type ATPase
apb,14,F-type ATPase
apa,14,F-type ATPase
bra,14,F-type ATPase
cha,14,F-type ATPase
chd,14,F-type ATPase
msy,14,F-type ATPase
dno,14,F-type ATPase
chl,14,F-type ATPase
msp,14,F-type ATPase
tws,14,F-type ATPase
chu,14,F-type ATPase
pmm,14,F-type ATPase
chy,14,F-type ATPase
mmb,14,F-type ATPase
svo,14,F-type ATPase
ooe,14,F-type ATPase
vpr,14,F-type ATPase
pfl,14,F-type ATPase
pfo,14,F-type ATPase
vpe,14,F-type ATPase
pfs,14,F-type ATPase
pfr,14,F-type ATPase
vpa,14,F-type ATPase
eru,14,F-type ATPase
erw,14,F-type ATPase
car,14,F-type ATPase
fba,14,F-type ATPase
det,14,F-type ATPase
cat,14,F-type ATPase
deh,14,F-type ATPase
ere,14,F-type ATPase
erg,14,F-type ATPase
cao,14,F-type ATPase
cac,14,F-type ATPase
deb,14,F-type ATPase
deg,14,F-type ATPase
spx,14,F-type ATPase
spy,14,F-type ATPase
spz,14,F-type ATPase
xca,14,F-type ATPase
spn,14,F-type ATPase
spp,14,F-type ATPase
nde,14,F-type ATPase
spr,14,F-type ATPase
sps,14,F-type ATPase
spt,14,F-type ATPase
sph,14,F-type ATPase
spi,14,F-type ATPase
spj,14,F-type ATPase
spk,14,F-type ATPase
xcv,14,F-type ATPase
spm,14,F-type ATPase
hhe,14,F-type ATPase
tam,14,F-type ATPase
tal,14,F-type ATPase
spa,14,F-type ATPase
spb,14,F-type ATPase
spc,14,F-type ATPase
spe,14,F-type ATPase
spf,14,F-type ATPase
spg,14,F-type ATPase
afl,14,F-type ATPase
afo,14,F-type ATPase
sit,14,F-type ATPase
cse,14,F-type ATPase
afe,14,F-type ATPase
bcq,14,F-type ATPase
csa,14,F-type ATPase
krh,14,F-type ATPase
csc,14,F-type ATPase
ent,14,F-type ATPase
gct,14,F-type ATPase
fps,14,F-type ATPase
cst,14,F-type ATPase
afw,14,F-type ATPase
sil,14,F-type ATPase
pub,14,F-type ATPase
lam,14,F-type ATPase
lai,14,F-type ATPase
sna,14,F-type ATPase
sno,14,F-type ATPase
snm,14,F-type ATPase
lac,14,F-type ATPase
maa,14,F-type ATPase
mac,14,F-type ATPase
enc,14,F-type ATPase
mag,14,F-type ATPase
npu,14,F-type ATPase
pat,14,F-type ATPase
mal,14,F-type ATPase
las,14,F-type ATPase
vfm,14,F-type ATPase
vfi,14,F-type ATPase
lhk,14,F-type ATPase
axy,14,F-type ATPase
hfe,14,F-type ATPase
lsg,14,F-type ATPase
lsa,14,F-type ATPase
lso,14,F-type ATPase
lsl,14,F-type ATPase
ttu,14,F-type ATPase
hoh,14,F-type ATPase
wri,14,F-type ATPase
tte,14,F-type ATPase
swo,14,F-type ATPase
cli,14,F-type ATPase
clj,14,F-type ATPase
pcr,14,F-type ATPase
cla,14,F-type ATPase
pct,14,F-type ATPase
pcu,14,F-type ATPase
cly,14,F-type ATPase
msu,14,F-type ATPase
cef,14,F-type ATPase
pru,14,F-type ATPase
crp,14,F-type ATPase
dak,14,F-type ATPase
dat,14,F-type ATPase
tjr,14,F-type ATPase
dap,14,F-type ATPase
dar,14,F-type ATPase
das,14,F-type ATPase
dps,14,F-type ATPase
bas,14,F-type ATPase
kpu,14,F-type ATPase
nfa,14,F-type ATPase
kpe,14,F-type ATPase
pao,14,F-type ATPase
kpn,14,F-type ATPase
lfe,14,F-type ATPase
mdi,14,F-type ATPase
seq,14,F-type ATPase
mat,14,F-type ATPase
ftu,14,F-type ATPase
vvy,14,F-type ATPase
dsy,14,F-type ATPase
rer,14,F-type ATPase
blt,14,F-type ATPase
smu,14,F-type ATPase
req,14,F-type ATPase
hin,14,F-type ATPase
vcm,14,F-type ATPase
ret,14,F-type ATPase
reu,14,F-type ATPase
fta,14,F-type ATPase
bll,14,F-type ATPase
blo,14,F-type ATPase
bln,14,F-type ATPase
bli,14,F-type ATPase
gox,14,F-type ATPase
blj,14,F-type ATPase
fth,14,F-type ATPase
hch,14,F-type ATPase
blf,14,F-type ATPase
ftm,14,F-type ATPase
ftl,14,F-type ATPase
blc,14,F-type ATPase
blb,14,F-type ATPase
ecf,14,F-type ATPase
ece,14,F-type ATPase
ecc,14,F-type ATPase
eca,14,F-type ATPase
eco,14,F-type ATPase
ecn,14,F-type ATPase
mmw,14,F-type ATPase
ecl,14,F-type ATPase
ecj,14,F-type ATPase
eci,14,F-type ATPase
ech,14,F-type ATPase
ecw,14,F-type ATPase
nth,14,F-type ATPase
asa,14,F-type ATPase
ecs,14,F-type ATPase
ecp,14,F-type ATPase
rlt,14,F-type ATPase
lmc,14,F-type ATPase
lme,14,F-type ATPase
ecy,14,F-type ATPase
ecx,14,F-type ATPase
ate,14,F-type ATPase
vha,14,F-type ATPase
atm,14,F-type ATPase
snt,14,F-type ATPase
shm,14,F-type ATPase
atu,14,F-type ATPase
rmr,14,F-type ATPase
nha,14,F-type ATPase
nhl,14,F-type ATPase
wbr,14,F-type ATPase
ser,14,F-type ATPase
syx,14,F-type ATPase
kol,14,F-type ATPase
rru,14,F-type ATPase
rsl,14,F-type ATPase
rso,14,F-type ATPase
gyc,14,F-type ATPase
gya,14,F-type ATPase
rsd,14,F-type ATPase
gym,14,F-type ATPase
pnu,14,F-type ATPase
rsc,14,F-type ATPase
cyb,14,F-type ATPase
cya,14,F-type ATPase
tfu,14,F-type ATPase
tpr,14,F-type ATPase
rsp,14,F-type ATPase
rsq,14,F-type ATPase
aae,14,F-type ATPase
seg,14,F-type ATPase
dth,14,F-type ATPase
stc,14,F-type ATPase
stl,14,F-type ATPase
stm,14,F-type ATPase
sth,14,F-type ATPase
sti,14,F-type ATPase
dte,14,F-type ATPase
stt,14,F-type ATPase
sed,14,F-type ATPase
stp,14,F-type ATPase
aap,14,F-type ATPase
aas,14,F-type ATPase
sty,14,F-type ATPase
sak,14,F-type ATPase
saj,14,F-type ATPase
lbr,14,F-type ATPase
sao,14,F-type ATPase
bhl,14,F-type ATPase
sam,14,F-type ATPase
sal,14,F-type ATPase
bha,14,F-type ATPase
sab,14,F-type ATPase
ral,14,F-type ATPase
rme,14,F-type ATPase
bhe,14,F-type ATPase
rak,14,F-type ATPase
rah,14,F-type ATPase
ank,14,F-type ATPase
bhy,14,F-type ATPase
prw,14,F-type ATPase
lbf,14,F-type ATPase
lbi,14,F-type ATPase
sar,14,F-type ATPase
lbj,14,F-type ATPase
saw,14,F-type ATPase
lbl,14,F-type ATPase
sau,14,F-type ATPase
sat,14,F-type ATPase
yps,14,F-type ATPase
ypp,14,F-type ATPase
mil,14,F-type ATPase
lic,14,F-type ATPase
lil,14,F-type ATPase
rrs,14,F-type ATPase
lin,14,F-type ATPase
mco,14,F-type ATPase
ypa,14,F-type ATPase
lip,14,F-type ATPase
sei,14,F-type ATPase
ype,14,F-type ATPase
gka,14,F-type ATPase
